GO	Term	Aspect	ASPECT	Entry	Original GO	Original Term	Original Aspect
GO:0050789	regulation of biological process	P	Biological Process	A0A314ZGT1	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A2P6S1C4	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A200R8K5	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A2J6M478	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A2J6L017	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A2G3BMX7	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1U8ED96	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A2I0WZM7	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A443NF76	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A2H5PRS8	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A103YKA3	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A0L9VEI7	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1U7ZM17	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1U8B2M9	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1R3J4H3	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A015L9W8	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	G8Y0T3	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1Y2F109	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1Y1XMG3	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1Y2CN06	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A2G5BDF0	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A061ATP1	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A2I1DXJ2	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A423W9F9	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A5DAN8	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	M3K1X4	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1E4S0N2	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A421J867	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	B5RUL0	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	C4YBQ9	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	W1QFP5	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A397ZF05	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A367Y0U8	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A4V1J329	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	C5M2V4	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A420H7C7	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A4P9ZP49	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1E4SKF0	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A367YAS2	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1D2VAT8	GO:0006355	regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A0D1ZSW4	GO:0010723	positive regulation of transcription from RNA polymerase II promoter in response to iron	P
GO:0050789	regulation of biological process	P	Biological Process	A0A0H1BK20	GO:0010723	positive regulation of transcription from RNA polymerase II promoter in response to iron	P
GO:0050789	regulation of biological process	P	Biological Process	A0A0C9M7G3	GO:0010723	positive regulation of transcription from RNA polymerase II promoter in response to iron	P
GO:0050789	regulation of biological process	P	Biological Process	I1C0B6	GO:0010723	positive regulation of transcription from RNA polymerase II promoter in response to iron	P
GO:0050789	regulation of biological process	P	Biological Process	S8A819	GO:0010723	positive regulation of transcription from RNA polymerase II promoter in response to iron	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1E3PYW3	GO:0010723	positive regulation of transcription from RNA polymerase II promoter in response to iron	P
GO:0050789	regulation of biological process	P	Biological Process	S2JG03	GO:0010723	positive regulation of transcription from RNA polymerase II promoter in response to iron	P
GO:0050789	regulation of biological process	P	Biological Process	A0A0A1PIZ4	GO:0010723	positive regulation of transcription from RNA polymerase II promoter in response to iron	P
GO:0050789	regulation of biological process	P	Biological Process	A0A2J6PVD8	GO:0010723	positive regulation of transcription from RNA polymerase II promoter in response to iron	P
GO:0050789	regulation of biological process	P	Biological Process	A0A150VEH9	GO:0010723	positive regulation of transcription from RNA polymerase II promoter in response to iron	P
GO:0050789	regulation of biological process	P	Biological Process	A0A2J6SLQ8	GO:0010723	positive regulation of transcription from RNA polymerase II promoter in response to iron	P
GO:0050789	regulation of biological process	P	Biological Process	E3RSU5	GO:0010723	positive regulation of transcription from RNA polymerase II promoter in response to iron	P
GO:0050789	regulation of biological process	P	Biological Process	A0A177DPX1	GO:0010723	positive regulation of transcription from RNA polymerase II promoter in response to iron	P
GO:0050789	regulation of biological process	P	Biological Process	F9XCB0	GO:0010723	positive regulation of transcription from RNA polymerase II promoter in response to iron	P
GO:0050789	regulation of biological process	P	Biological Process	M3AP26	GO:0010723	positive regulation of transcription from RNA polymerase II promoter in response to iron	P
GO:0050789	regulation of biological process	P	Biological Process	A0A197JT02	GO:0010723	positive regulation of transcription from RNA polymerase II promoter in response to iron	P
GO:0050789	regulation of biological process	P	Biological Process	A0A0G2HCP6	GO:0010723	positive regulation of transcription from RNA polymerase II promoter in response to iron	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1Y3NR64	GO:0010723	positive regulation of transcription from RNA polymerase II promoter in response to iron	P
GO:0050789	regulation of biological process	P	Biological Process	Q5B5Z6	GO:0006109	regulation of carbohydrate metabolic process	P
GO:0050789	regulation of biological process	P	Biological Process	Q5B5Z6	GO:0045892	negative regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A2K1XX25	GO:0045893	positive regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	O23310	GO:0045893	positive regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A0I9QPN3	GO:0045893	positive regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1U8L7P2	GO:0045893	positive regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1U8K674	GO:0045893	positive regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A0A0KFU2	GO:0045893	positive regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	B9SYE3	GO:0045893	positive regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	M4EEI7	GO:0045893	positive regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	M4DXA1	GO:0045893	positive regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A061DU54	GO:0045893	positive regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	M4CBN5	GO:0045893	positive regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A251V364	GO:0045893	positive regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A251V2L2	GO:0045893	positive regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	A0A251T979	GO:0045893	positive regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	U5CWP9	GO:0045893	positive regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	F6HHP9	GO:0045893	positive regulation of transcription, DNA-templated	P
GO:0050789	regulation of biological process	P	Biological Process	G8BFC8	GO:0000436	carbon catabolite activation of transcription from RNA polymerase II promoter	P
GO:0050789	regulation of biological process	P	Biological Process	Q5A6N7	GO:0000436	carbon catabolite activation of transcription from RNA polymerase II promoter	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1G4JLD8	GO:0000436	carbon catabolite activation of transcription from RNA polymerase II promoter	P
GO:0050789	regulation of biological process	P	Biological Process	Q754Q8	GO:0000436	carbon catabolite activation of transcription from RNA polymerase II promoter	P
GO:0050789	regulation of biological process	P	Biological Process	G8BFC8	GO:0043457	regulation of cellular respiration	P
GO:0050789	regulation of biological process	P	Biological Process	Q5A6N7	GO:0043457	regulation of cellular respiration	P
GO:0050789	regulation of biological process	P	Biological Process	A0A1G4JLD8	GO:0043457	regulation of cellular respiration	P
GO:0050789	regulation of biological process	P	Biological Process	Q754Q8	GO:0043457	regulation of cellular respiration	P
GO:0050789	regulation of biological process	P	Biological Process	Q5A6N7	GO:0043619	regulation of transcription from RNA polymerase II promoter in response to oxidative stress	P
